# This csv contains the original filenames for STED images given as .lif files.
# These images are ordered by integers given as image_list_index.
# From these lif-files the pixel_sizes are read, and they are split into different images according to the id_scene.
# Then those images are segmented; where each nuclei is saved in a separte file given by segmented_filename
# and ordered by zslice_index (starting at 0 and increasing by 1 for each slice in the same image).
# Finally, label shows if it is a ES or NS cell. 
# The type column is always STED (and thus redundant but still included).
image_list_index,type,label,original_filename,zslice_index,id_scene,pixel_size_z,pixel_size_x,pixel_size_y,segmented_filename
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_3.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_4.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_5.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_6.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,7,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_7.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,8,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_8.npz
41,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,9,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_41_9.npz
42,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_42_0.npz
42,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_42_1.npz
42,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_42_2.npz
42,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_42_3.npz
42,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_42_4.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_0.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_1.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_2.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_3.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_4.npz
43,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_43_5.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_0.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_1.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_2.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_3.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_4.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_5.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_6.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,7,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_7.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,8,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_8.npz
44,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,9,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_44_9.npz
45,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_45_0.npz
45,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_45_1.npz
45,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_45_2.npz
45,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_45_3.npz
46,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_46_0.npz
46,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_46_1.npz
46,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_46_2.npz
46,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_46_3.npz
46,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_46_4.npz
47,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_47_0.npz
47,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_47_1.npz
47,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_47_2.npz
47,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_47_3.npz
47,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_47_4.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_0.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_1.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_2.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_3.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_4.npz
48,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_48_5.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_0.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_1.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_2.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_3.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_4.npz
49,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_49_5.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_0.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_1.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_2.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_3.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_4.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_5.npz
50,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_50_6.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_0.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_1.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_2.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_3.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_4.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_5.npz
51,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_51_6.npz
52,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_52_0.npz
52,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_52_1.npz
52,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_52_2.npz
53,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_53_0.npz
53,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_53_1.npz
53,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_53_2.npz
53,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_53_3.npz
53,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_53_4.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_0.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_1.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_2.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_3.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_4.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_5.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_6.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,7,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_7.npz
54,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,8,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_54_8.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_0.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_1.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_2.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_3.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_4.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_5.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_6.npz
55,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,7,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_55_7.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_0.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_1.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_2.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_3.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_4.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_5.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,6,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_6.npz
56,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,7,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_56_7.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_0.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_1.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_2.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_3.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,4,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_4.npz
57,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,5,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_57_5.npz
58,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_58_0.npz
58,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_58_1.npz
58,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_58_2.npz
58,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_58_3.npz
59,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,0,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_59_0.npz
59,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,1,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_59_1.npz
59,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,2,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_59_2.npz
59,STED,ES,CTCF_STED_WT-ES-2i_A3_June2024.lif,3,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_ES_59_3.npz
60,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_60_0.npz
60,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_60_1.npz
61,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_61_0.npz
61,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_61_1.npz
61,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_61_2.npz
62,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_62_0.npz
62,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_62_1.npz
62,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_62_2.npz
62,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_62_3.npz
62,STED,NSC,CTCF_STED_WT-NSC_A1.lif,4,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_62_4.npz
63,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_63_0.npz
63,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_63_1.npz
63,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_63_2.npz
64,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_64_0.npz
64,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_64_1.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_0.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_1.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_2.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_3.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,4,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_4.npz
65,STED,NSC,CTCF_STED_WT-NSC_A1.lif,5,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_65_5.npz
66,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_66_0.npz
66,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_66_1.npz
67,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_67_0.npz
67,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_67_1.npz
67,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_67_2.npz
67,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_67_3.npz
68,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_68_0.npz
68,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_68_1.npz
68,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_68_2.npz
68,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_68_3.npz
69,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_69_0.npz
69,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_69_1.npz
69,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_69_2.npz
69,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_69_3.npz
69,STED,NSC,CTCF_STED_WT-NSC_A1.lif,4,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_69_4.npz
70,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_70_0.npz
70,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_70_1.npz
71,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_71_0.npz
71,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_71_1.npz
71,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_71_2.npz
72,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_72_0.npz
72,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_72_1.npz
